web-scraper-order,web-scraper-start-url,complaint,complaint-href,text,tex2,images-src
1731180580-665,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         10:03,  8 Maj 2020,
                Përditësimi i fundit 11:06, 12 Maj 2020",https://ndreqe.com/report/5943,"Raportuar në kategorinë Ndriçim publik nga anonim në 10:03, Pre  8 maj 2020",*Pershendetje ne rrugen Hamdi Gashi ne lagjen velania te Prishtines ka nje kohe te gjate qe ndriqimi publik ne shtylla elektrike nuk eshte funksional kshtu qe ju lutemi te ndermi masa per rregullimin e ketij problemi sepse kjo ndikon direkt edhe ne sigurine e lagjes dhe banoreve sepse nje pjese e madhe e kesaj rruge eshte ne erresire te plote shpresoj ne mirkuptimin tuaj. Shenim shtese emri Rruges ka mundur te kete ndryshuar ne Emrush Miftari,/photo/5943.0.jpeg?31301ae5
1731180580-666,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         10:03,  8 Maj 2020,
                Përditësimi i fundit 11:06, 12 Maj 2020",https://ndreqe.com/report/5943,"Raportuar në kategorinë Ndriçim publik nga anonim në 10:03, Pre  8 maj 2020",*Pershendetje ne rrugen Hamdi Gashi ne lagjen velania te Prishtines ka nje kohe te gjate qe ndriqimi publik ne shtylla elektrike nuk eshte funksional kshtu qe ju lutemi te ndermi masa per rregullimin e ketij problemi sepse kjo ndikon direkt edhe ne sigurine e lagjes dhe banoreve sepse nje pjese e madhe e kesaj rruge eshte ne erresire te plote shpresoj ne mirkuptimin tuaj. Shenim shtese emri Rruges ka mundur te kete ndryshuar ne Emrush Miftari,/photo/5943.1.jpeg?085ee7c4
1731180583-667,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         09:55,  9 Maj 2020,
                Përditësimi i fundit 11:12, 12 Maj 2020",https://ndreqe.com/report/5945,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 09:55, Sht  9 maj 2020",*Gjendja e rruges Xhabir Toqani mbrapa postes eshte ne gjendje katastrofike tash e sa vite. Ju lutem ta merrni parasyshe kerkesen e banoreve,/photo/5945.0.jpeg?f894eb51
1731180583-668,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         09:55,  9 Maj 2020,
                Përditësimi i fundit 11:12, 12 Maj 2020",https://ndreqe.com/report/5945,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 09:55, Sht  9 maj 2020",*Gjendja e rruges Xhabir Toqani mbrapa postes eshte ne gjendje katastrofike tash e sa vite. Ju lutem ta merrni parasyshe kerkesen e banoreve,/photo/5945.1.jpeg?0ee4614e
1731180583-669,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         09:55,  9 Maj 2020,
                Përditësimi i fundit 11:12, 12 Maj 2020",https://ndreqe.com/report/5945,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 09:55, Sht  9 maj 2020",*Gjendja e rruges Xhabir Toqani mbrapa postes eshte ne gjendje katastrofike tash e sa vite. Ju lutem ta merrni parasyshe kerkesen e banoreve,/photo/5945.2.jpeg?45c6a0c9
1731180586-670,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:08, 10 Maj 2020,
                Përditësimi i fundit 11:50, 12 Maj 2020",https://ndreqe.com/report/5958,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:08, Die 10 maj 2020","**Grope ne rrugen ""Nekibe Kelmendi"" mu para Pallatit te Drejtesise.",/photo/5958.0.jpeg?9f6f7611
1731180589-671,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         13:52, 17 Maj 2020",https://ndreqe.com/report/5979,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 13:52, Die 17 maj 2020","Ne kemi rrugën në mes të kësaj toke, janë diku 20parcela të cilët jemi te interesuar të ndertojm shtëpia por skemi qasje në rrugë përshkak të gropës që ecin ujrat e zeza. Ju kisha lutë që sa më shpejt të na bëhet qasja në tokat tona. Ju faleminderit dhe shpresoj në mirëkuptimin tuaj",/photo/5979.0.jpeg?6991c374
1731180589-672,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         13:52, 17 Maj 2020",https://ndreqe.com/report/5979,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 13:52, Die 17 maj 2020","Ne kemi rrugën në mes të kësaj toke, janë diku 20parcela të cilët jemi te interesuar të ndertojm shtëpia por skemi qasje në rrugë përshkak të gropës që ecin ujrat e zeza. Ju kisha lutë që sa më shpejt të na bëhet qasja në tokat tona. Ju faleminderit dhe shpresoj në mirëkuptimin tuaj",/photo/5979.1.jpeg?e5b5ef68
1731180589-673,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         13:52, 17 Maj 2020",https://ndreqe.com/report/5979,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 13:52, Die 17 maj 2020","Ne kemi rrugën në mes të kësaj toke, janë diku 20parcela të cilët jemi te interesuar të ndertojm shtëpia por skemi qasje në rrugë përshkak të gropës që ecin ujrat e zeza. Ju kisha lutë që sa më shpejt të na bëhet qasja në tokat tona. Ju faleminderit dhe shpresoj në mirëkuptimin tuaj",/photo/5979.2.jpeg?bed993ee
1731180592-674,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:35, 21 Maj 2020,
                Përditësimi i fundit 16:12, 21 Maj 2020",https://ndreqe.com/report/5988,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:35, Enj 21 maj 2020",Mungesa e kapakeve te pusetave.,/photo/5988.0.jpeg?ceadc894
1731180595-675,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         07:39, 26 Maj 2020",https://ndreqe.com/report/5995,"Raportuar në kategorinë Ujëra të zeza nga anonim në 07:39, Mar 26 maj 2020","Pershendetje, ne fshatin Kosterc ka probleme me shaktat e kanalizimit jane te bllouar duke dal ujrat e zeza jashte dhe duke shkatuar telashe bashkngjitur keni edhe disa fotografi por gjendja osht edhe me e keqe tash pas reshjeve te shiut",/photo/5995.0.jpeg?0f0ad2ff
1731180595-676,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         07:39, 26 Maj 2020",https://ndreqe.com/report/5995,"Raportuar në kategorinë Ujëra të zeza nga anonim në 07:39, Mar 26 maj 2020","Pershendetje, ne fshatin Kosterc ka probleme me shaktat e kanalizimit jane te bllouar duke dal ujrat e zeza jashte dhe duke shkatuar telashe bashkngjitur keni edhe disa fotografi por gjendja osht edhe me e keqe tash pas reshjeve te shiut",/photo/5995.1.jpeg?64980477
1731180598-677,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:10, 28 Maj 2020",https://ndreqe.com/report/6003,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:10, Enj 28 maj 2020","Disa muaj pas interevenimit te ujesjellesit ne Taslixhe ne rrugen Mehmet Akif Ersoy ende nuk eshte rregullu asfallti, perkunder shume kerkesave drejtuar ujesjellesit.",/photo/6003.0.jpeg?e6298446
1731180598-678,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:10, 28 Maj 2020",https://ndreqe.com/report/6003,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:10, Enj 28 maj 2020","Disa muaj pas interevenimit te ujesjellesit ne Taslixhe ne rrugen Mehmet Akif Ersoy ende nuk eshte rregullu asfallti, perkunder shume kerkesave drejtuar ujesjellesit.",/photo/6003.1.jpeg?767f805f
1731180598-679,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:10, 28 Maj 2020",https://ndreqe.com/report/6003,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:10, Enj 28 maj 2020","Disa muaj pas interevenimit te ujesjellesit ne Taslixhe ne rrugen Mehmet Akif Ersoy ende nuk eshte rregullu asfallti, perkunder shume kerkesave drejtuar ujesjellesit.",/photo/6003.2.jpeg?130c7094
1731180601-680,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         20:11, 30 Maj 2020",https://ndreqe.com/report/6008,"Raportuar në kategorinë Ndriçim publik nga anonim në 20:11, Sht 30 maj 2020","Pershendetje, ju informojme qe ka disa vite qe rruget e Lagjjes Qendresa (perjashto pjesen e banuar me minoritetin serb) nuk jane te ndricuara sa duhet ose ndriqimi mungon plotesishte! Ne shume prej rrugeve, mungojne shtyllat e ndriqimit, ne shume prej shtyllave poqet jane te dobesuara tej mase si dhe ne shume prej rrugeve ose mungojne plotesisht shtyllat e ndriqimit ose nuk ka te vendosura mjaftueshem shtylla dhe si rezultat pjese te caktuara te lagjes jane plotesisht ne terr! Shembull, ne rrugen Cerciz Topulli ndriqimi perpos qe eshte shume i dobet per shkak te poqeve te dobsuara, disa nuk punojne e po ashtu nuk ka mjaftueshem as shtylla te ndriqimit kjo pasi qe shtyllat nuk jane te vendosura gjate tere rruges pra nuk ndriqohet rruga nga fillimi e deri ne mbarim! Ju lutem te adresoni kete kerkese, presim reagimin e juaj sa me te shpejte.",/photo/6008.0.jpeg?ea17ee60
1731180601-681,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         20:11, 30 Maj 2020",https://ndreqe.com/report/6008,"Raportuar në kategorinë Ndriçim publik nga anonim në 20:11, Sht 30 maj 2020","Pershendetje, ju informojme qe ka disa vite qe rruget e Lagjjes Qendresa (perjashto pjesen e banuar me minoritetin serb) nuk jane te ndricuara sa duhet ose ndriqimi mungon plotesishte! Ne shume prej rrugeve, mungojne shtyllat e ndriqimit, ne shume prej shtyllave poqet jane te dobesuara tej mase si dhe ne shume prej rrugeve ose mungojne plotesisht shtyllat e ndriqimit ose nuk ka te vendosura mjaftueshem shtylla dhe si rezultat pjese te caktuara te lagjes jane plotesisht ne terr! Shembull, ne rrugen Cerciz Topulli ndriqimi perpos qe eshte shume i dobet per shkak te poqeve te dobsuara, disa nuk punojne e po ashtu nuk ka mjaftueshem as shtylla te ndriqimit kjo pasi qe shtyllat nuk jane te vendosura gjate tere rruges pra nuk ndriqohet rruga nga fillimi e deri ne mbarim! Ju lutem te adresoni kete kerkese, presim reagimin e juaj sa me te shpejte.",/photo/6008.1.jpeg?ba46f20c
1731180604-682,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Trotuar i dëmtuar
         21:23, 31 Maj 2020",https://ndreqe.com/report/6013,"Raportuar në kategorinë Trotuar i dëmtuar nga anonim në 21:23, Die 31 maj 2020",*trotuar i prishur,/photo/6013.0.jpeg?81cd4d4a
1731180604-683,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Trotuar i dëmtuar
         21:23, 31 Maj 2020",https://ndreqe.com/report/6013,"Raportuar në kategorinë Trotuar i dëmtuar nga anonim në 21:23, Die 31 maj 2020",*trotuar i prishur,/photo/6013.1.jpeg?6e5361e0
1731180604-684,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Trotuar i dëmtuar
         21:23, 31 Maj 2020",https://ndreqe.com/report/6013,"Raportuar në kategorinë Trotuar i dëmtuar nga anonim në 21:23, Die 31 maj 2020",*trotuar i prishur,/photo/6013.2.jpeg?b516d75b
1731180607-685,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:29, 25 Maj 2020,
                Përditësimi i fundit 14:26,  1 Qer 2020",https://ndreqe.com/report/5994,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:29, H�n 25 maj 2020","*Rruga Sali Nivica eshte demtuar tejmase nga kamionet e ndryshem, rruga eshte e shtruar me kocka, do ju lutesha ta dergoni ndonje ekip, ka shume vende qe kockat kane dalur nga vendi po ashtu jane formuar shume gropa dhe deformime ne rruge nga mbipesha e kamioneve.",/photo/5994.0.jpeg?1f535158
1731180607-686,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:29, 25 Maj 2020,
                Përditësimi i fundit 14:26,  1 Qer 2020",https://ndreqe.com/report/5994,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:29, H�n 25 maj 2020","*Rruga Sali Nivica eshte demtuar tejmase nga kamionet e ndryshem, rruga eshte e shtruar me kocka, do ju lutesha ta dergoni ndonje ekip, ka shume vende qe kockat kane dalur nga vendi po ashtu jane formuar shume gropa dhe deformime ne rruge nga mbipesha e kamioneve.",/photo/5994.1.jpeg?a590b184
1731180607-687,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:29, 25 Maj 2020,
                Përditësimi i fundit 14:26,  1 Qer 2020",https://ndreqe.com/report/5994,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:29, H�n 25 maj 2020","*Rruga Sali Nivica eshte demtuar tejmase nga kamionet e ndryshem, rruga eshte e shtruar me kocka, do ju lutesha ta dergoni ndonje ekip, ka shume vende qe kockat kane dalur nga vendi po ashtu jane formuar shume gropa dhe deformime ne rruge nga mbipesha e kamioneve.",/photo/c/3681.0.jpeg?4d811983
1731180607-688,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:29, 25 Maj 2020,
                Përditësimi i fundit 14:26,  1 Qer 2020",https://ndreqe.com/report/5994,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:29, H�n 25 maj 2020","*Rruga Sali Nivica eshte demtuar tejmase nga kamionet e ndryshem, rruga eshte e shtruar me kocka, do ju lutesha ta dergoni ndonje ekip, ka shume vende qe kockat kane dalur nga vendi po ashtu jane formuar shume gropa dhe deformime ne rruge nga mbipesha e kamioneve.",/photo/c/3681.1.jpeg?2d5927e3
1731180610-689,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         13:58,  2 Qer 2020",https://ndreqe.com/report/6016,"Raportuar ne menyre anonime te 13:58, Mar  2 qershor 2020",**Zgjerim i lokalit i ndertuar me blloka.Ndertime jo te ligjshme( ashtu mendoj).,/photo/6016.0.jpeg?736fbe6e
1731180613-690,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         15:55,  2 Qer 2020,
                Përditësimi i fundit 09:13,  3 Qer 2020",https://ndreqe.com/report/6019,"Raportuar në kategorinë Ujëra të zeza nga anonim në 15:55, Mar  2 qershor 2020","**në rrugën bill klinton, bl1 h4, podrumi i ndërtesës është i mbushur me ujë për më shumë se 20 vite. Ska kush e rregullon deri sot. Nëse mundeni me rregullu me 1 click mirë, që jo doknu.",/photo/6019.0.jpeg?cdd18b06
1731180616-691,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         12:18,  3 Qer 2020",https://ndreqe.com/report/6025,"Raportuar ne menyre anonime te 12:18, M�r  3 qershor 2020","* Ne pjesen e vockel te mbetur te gjelbrimit, ne mes te dy terrasave te kafiqave, kishte tentative te uzurpimit nga njeri kafiq. Fale jush, qe intervenuat me kohe, u pamundesua kjo. Kerkoj nga ju, qe te shikoni nese munda ta rregulloni kete hapesire te vogel, dhe te vendosni dy banka per ulje, per te gjithe ata qe kerkojne te qendrojne jashte, por jo ne kafene.",/photo/6025.0.jpeg?0e25473d
1731180616-692,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         12:18,  3 Qer 2020",https://ndreqe.com/report/6025,"Raportuar ne menyre anonime te 12:18, M�r  3 qershor 2020","* Ne pjesen e vockel te mbetur te gjelbrimit, ne mes te dy terrasave te kafiqave, kishte tentative te uzurpimit nga njeri kafiq. Fale jush, qe intervenuat me kohe, u pamundesua kjo. Kerkoj nga ju, qe te shikoni nese munda ta rregulloni kete hapesire te vogel, dhe te vendosni dy banka per ulje, per te gjithe ata qe kerkojne te qendrojne jashte, por jo ne kafene.",/photo/6025.1.jpeg?8e40aeaa
1731180619-693,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         18:33,  3 Qer 2020",https://ndreqe.com/report/6027,"Raportuar në kategorinë Shenja e rrugës nga anonim në 18:33, M�r  3 qershor 2020","Pershendejte, Ne Kecekolle, konkretisht ne kthesen per Ballaban ( pas 3 km) kemi shtepin pran rruges kryesore. Prej kur eshte asfaltuar rruga per Batllave eshte shtuar frekuentimi i veturave.",/photo/6027.0.jpeg?6fe7f168
1731180622-694,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         16:36,  4 Qer 2020,
                Përditësimi i fundit 16:40,  4 Qer 2020",https://ndreqe.com/report/6028,"Raportuar në kategorinë Shenja e rrugës nga anonim në 16:36, Enj  4 qershor 2020",Mungon shenja per parkim me aftësi te kufizuar !,/photo/6028.0.jpeg?30dee45d
1731180622-695,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         16:36,  4 Qer 2020,
                Përditësimi i fundit 16:40,  4 Qer 2020",https://ndreqe.com/report/6028,"Raportuar në kategorinë Shenja e rrugës nga anonim në 16:36, Enj  4 qershor 2020",Mungon shenja per parkim me aftësi te kufizuar !,/photo/c/3688.0.jpeg?69539cee
1731180622-696,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         16:36,  4 Qer 2020,
                Përditësimi i fundit 16:40,  4 Qer 2020",https://ndreqe.com/report/6028,"Raportuar në kategorinë Shenja e rrugës nga anonim në 16:36, Enj  4 qershor 2020",Mungon shenja per parkim me aftësi te kufizuar !,/photo/c/3688.1.jpeg?4774b45b
1731180625-697,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         18:06,  4 Qer 2020",https://ndreqe.com/report/6029,"Raportuar ne menyre anonime te 18:06, Enj  4 qershor 2020",***,/photo/6029.0.jpeg?4d85ea69
1731180628-698,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         21:03,  8 Qer 2020,
                Përditësimi i fundit 08:21, 11 Qer 2020",https://ndreqe.com/report/6039,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 21:03, H�n  8 qershor 2020","*Rruga Uleza ne Hajvali, grope katastrofale me deme ekonomike per vozitesit dhe me pasoje aksidentet e medha",/photo/6039.0.jpeg?b4813cc1
1731180631-699,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         21:44, 11 Qer 2020",https://ndreqe.com/report/6048,"Raportuar në kategorinë Ndriçim publik nga anonim në 21:44, Enj 11 qershor 2020",Pershendetje. Gjendja e njejte edhe ne parkingun mbrapa banesave te aeroportit ka me shume se 2 vite qe nuk punon nje pjese e ndiqimit te parkingut,/photo/6048.0.jpeg?fcaf7c19
1731180631-700,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         21:44, 11 Qer 2020",https://ndreqe.com/report/6048,"Raportuar në kategorinë Ndriçim publik nga anonim në 21:44, Enj 11 qershor 2020",Pershendetje. Gjendja e njejte edhe ne parkingun mbrapa banesave te aeroportit ka me shume se 2 vite qe nuk punon nje pjese e ndiqimit te parkingut,/photo/6048.1.jpeg?04a440b9
1731180631-701,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         21:44, 11 Qer 2020",https://ndreqe.com/report/6048,"Raportuar në kategorinë Ndriçim publik nga anonim në 21:44, Enj 11 qershor 2020",Pershendetje. Gjendja e njejte edhe ne parkingun mbrapa banesave te aeroportit ka me shume se 2 vite qe nuk punon nje pjese e ndiqimit te parkingut,/photo/6048.2.jpeg?2517b981
1731180634-702,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         08:33, 13 Qer 2020",https://ndreqe.com/report/6052,"Raportuar ne menyre anonime te 08:33, Sht 13 qershor 2020",*Rruga Garibaldi drunjet jane infektuar me nje lloj insekti dhe kane filluar te vyshken.,/photo/6052.0.jpeg?2c76d452
1731180637-703,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Trotuar i dëmtuar
         12:31, 15 Qer 2020",https://ndreqe.com/report/6057,"Raportuar në kategorinë Trotuar i dëmtuar nga anonim në 12:31, H�n 15 qershor 2020",Ju lutem i rregulloni keto shkalle ne hyrje per taukbashqe.,/photo/6057.0.jpeg?dc76af10
1731180640-704,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         16:35, 16 Qer 2020",https://ndreqe.com/report/6058,"Raportuar ne menyre anonime te 16:35, Mar 16 qershor 2020",Pershendetje. Kapaku i kanalizimit mungon ne lagjen Mustafe Veselaj (te medresja Alaudin). Eshte rruge qarkulluse dhe makinat kane veshtiresi te qarkullojn. Gjithashtu femijet shpesh luajne jashte ne kete mahalle.,/photo/6058.0.jpeg?a1bfda10
